Entity,Date,Cases,Deaths,Daily tests,iso_alpha,month
Ireland,2020-10-10,40703.0,1821.0,15634.0,IRL,10
Ethiopia,2020-10-10,82662.0,1271.0,7394.0,ETH,10
Dominican Republic,2020-10-10,117457.0,2165.0,0.0,DOM,10
Tunisia,2020-10-10,28122.0,409.0,0.0,TUN,10
Hungary,2020-10-11,37664.0,954.0,10203.0,HUN,10
Switzerland,2020-10-11,60230.0,1793.0,5137.0,CHE,10
Greece,2020-10-11,22078.0,436.0,9162.0,GRC,10
Malaysia,2020-10-11,15096.0,155.0,16031.0,MYS,10
India,2020-10-11,7053806.0,108334.0,1078544.0,IND,10
Japan,2020-10-11,88912.0,1627.0,0.0,JPN,10
Zambia,2020-10-11,15339.0,336.0,2917.0,ZMB,10
Czech Republic,2020-10-11,114007.0,995.0,11504.0,CZE,10
Bolivia,2020-10-11,138463.0,8292.0,521.0,BOL,10
Thailand,2020-10-11,3634.0,59.0,0.0,THA,10
Indonesia,2020-10-11,328952.0,11765.0,22163.0,IDN,10
Guatemala,2020-10-11,97544.0,3365.0,850.0,GTM,10
Namibia,2020-10-11,11891.0,128.0,1345.0,NAM,10
El Salvador,2020-10-11,29951.0,887.0,2437.0,SLV,10
Poland,2020-10-11,121638.0,2972.0,30287.0,POL,10
Oman,2020-10-11,104129.0,1009.0,0.0,OMN,10
Italy,2020-10-11,349494.0,36140.0,104658.0,ITA,10
Croatia,2020-10-11,19932.0,317.0,4989.0,HRV,10
Mexico,2020-10-11,830993.0,83642.0,4076.0,MEX,10
Slovenia,2020-10-11,8254.0,141.0,0.0,SVN,10
New Zealand,2020-10-11,1515.0,25.0,2026.0,NZL,10
Kenya,2020-10-11,41158.0,760.0,4287.0,KEN,10
Austria,2020-10-11,54685.0,858.0,13816.0,AUT,10
Ethiopia,2020-10-11,83429.0,1277.0,7383.0,ETH,10
Malawi,2020-10-11,5821.0,180.0,101.0,MWI,10
Tunisia,2020-10-11,31259.0,456.0,0.0,TUN,10
Denmark,2020-10-11,32082.0,667.0,26763.0,DNK,10
Bulgaria,2020-10-11,23871.0,887.0,3795.0,BGR,10
Trinidad and Tobago,2020-10-11,5043.0,90.0,176.0,TTO,10
Panama,2020-10-11,119666.0,2482.0,4560.0,PAN,10
France,2020-10-11,718873.0,32684.0,32080.0,FRA,10
Mozambique,2020-10-11,9844.0,70.0,939.0,MOZ,10
Belgium,2020-10-11,171905.0,10197.0,30370.0,BEL,10
Israel,2020-10-11,290003.0,1941.0,23119.0,ISR,10
Romania,2020-10-11,152403.0,5358.0,15709.0,ROU,10
Peru,2020-10-11,846088.0,33223.0,0.0,PER,10
Bangladesh,2020-10-11,377073.0,5500.0,9467.0,BGD,10
Sri Lanka,2020-10-11,4628.0,13.0,7248.0,LKA,10
Morocco,2020-10-11,149841.0,2572.0,23718.0,MAR,10
Paraguay,2020-10-11,48978.0,1065.0,2891.0,PRY,10
Serbia,2020-10-11,34685.0,762.0,2906.0,SRB,10
Togo,2020-10-11,1935.0,49.0,543.0,TGO,10
Iraq,2020-10-11,400124.0,9790.0,16538.0,IRQ,10
Turkey,2020-10-11,334031.0,8778.0,109301.0,TUR,10
Portugal,2020-10-11,85574.0,2067.0,13459.0,PRT,10
Vietnam,2020-10-11,1107.0,35.0,0.0,VNM,10
Cuba,2020-10-11,5948.0,123.0,7903.0,CUB,10
Algeria,2020-10-11,52940.0,1795.0,0.0,DZA,10
Rwanda,2020-10-11,4892.0,30.0,2239.0,RWA,10
Myanmar,2020-10-11,26064.0,598.0,0.0,MMR,10
Colombia,2020-10-11,902747.0,27660.0,26694.0,COL,10
Iran,2020-10-11,496253.0,28293.0,0.0,IRN,10
Saudi Arabia,2020-10-11,338944.0,5018.0,45703.0,SAU,10
Zimbabwe,2020-10-11,8010.0,230.0,597.0,ZWE,10
Nigeria,2020-10-11,60103.0,1115.0,1675.0,NGA,10
Chile,2020-10-11,479595.0,13272.0,39211.0,CHL,10
Iceland,2020-10-11,3460.0,10.0,1055.0,ISL,10
Jamaica,2020-10-11,7559.0,138.0,543.0,JAM,10
Ireland,2020-10-11,41714.0,1821.0,7998.0,IRL,10
United States,2020-10-11,7718947.0,214377.0,723064.0,USA,10
Nepal,2020-10-11,105684.0,614.0,12427.0,NPL,10
Jordan,2020-10-11,23998.0,181.0,0.0,JOR,10
Kuwait,2020-10-11,110568.0,655.0,2717.0,KWT,10
Senegal,2020-10-11,15244.0,314.0,1091.0,SEN,10
Libya,2020-10-11,41686.0,623.0,0.0,LBY,10
United Kingdom,2020-10-11,590844.0,42760.0,237638.0,GBR,10
Uruguay,2020-10-11,2268.0,50.0,1595.0,URY,10
Philippines,2020-10-11,336926.0,6238.0,30138.0,PHL,10
Ghana,2020-10-11,47005.0,306.0,431.0,GHA,10
Bahrain,2020-10-11,75287.0,273.0,8792.0,BHR,10
Norway,2020-10-11,15221.0,275.0,6505.0,NOR,10
Costa Rica,2020-10-11,87439.0,1076.0,2437.0,CRI,10
Madagascar,2020-10-11,16702.0,237.0,0.0,MDG,10
Canada,2020-10-11,178117.0,9585.0,67843.0,CAN,10
Dominican Republic,2020-10-11,118014.0,2167.0,0.0,DOM,10
Sweden,2020-10-11,99914.0,5893.0,19916.0,SWE,10
South Africa,2020-10-11,690896.0,17673.0,19270.0,ZAF,10
Uganda,2020-10-11,9701.0,93.0,0.0,UGA,10
Australia,2020-10-11,27244.0,897.0,0.0,AUS,10
Ecuador,2020-10-11,146828.0,12188.0,1041.0,ECU,10
Pakistan,2020-10-11,318932.0,6570.0,28893.0,PAK,10
Mauritania,2020-10-11,7523.0,162.0,91.0,MRT,10
Finland,2020-10-11,11849.0,346.0,9794.0,FIN,10
Mexico,2020-10-12,832743.0,83642.0,14901.0,MEX,10
Ireland,2020-10-12,42528.0,1826.0,13988.0,IRL,10
Mauritania,2020-10-12,7550.0,163.0,0.0,MRT,10
Iceland,2020-10-12,3526.0,10.0,3129.0,ISL,10
South Africa,2020-10-12,692471.0,17780.0,10977.0,ZAF,10
Jamaica,2020-10-12,7718.0,139.0,541.0,JAM,10
Finland,2020-10-12,11998.0,346.0,13247.0,FIN,10
Croatia,2020-10-12,20440.0,324.0,2461.0,HRV,10
Costa Rica,2020-10-12,87439.0,1076.0,2383.0,CRI,10
Saudi Arabia,2020-10-12,339267.0,5043.0,49495.0,SAU,10
New Zealand,2020-10-12,1515.0,25.0,3017.0,NZL,10
Bangladesh,2020-10-12,378266.0,5524.0,13227.0,BGD,10
Dominican Republic,2020-10-12,118477.0,2173.0,0.0,DOM,10
Uruguay,2020-10-12,2294.0,50.0,2340.0,URY,10
Panama,2020-10-12,120313.0,2491.0,4072.0,PAN,10
Poland,2020-10-12,125816.0,3004.0,24229.0,POL,10
Trinidad and Tobago,2020-10-12,5101.0,90.0,53.0,TTO,10
Madagascar,2020-10-12,16718.0,237.0,0.0,MDG,10
Togo,2020-10-12,1940.0,49.0,494.0,TGO,10
Oman,2020-10-12,105890.0,1038.0,0.0,OMN,10
Kenya,2020-10-12,41546.0,766.0,2001.0,KEN,10
Italy,2020-10-12,354950.0,36166.0,85442.0,ITA,10
Iraq,2020-10-12,402330.0,9852.0,20368.0,IRQ,10
Nigeria,2020-10-12,60266.0,1115.0,969.0,NGA,10
Denmark,2020-10-12,32422.0,669.0,40446.0,DNK,10
Paraguay,2020-10-12,49675.0,1077.0,2883.0,PRY,10
Rwanda,2020-10-12,4896.0,31.0,2149.0,RWA,10
Guatemala,2020-10-12,97715.0,3384.0,4260.0,GTM,10
Senegal,2020-10-12,15268.0,314.0,639.0,SEN,10
Zimbabwe,2020-10-12,8011.0,230.0,481.0,ZWE,10
El Salvador,2020-10-12,30196.0,894.0,2414.0,SLV,10
Romania,2020-10-12,155283.0,5411.0,10051.0,ROU,10
Namibia,2020-10-12,11936.0,128.0,894.0,NAM,10
Myanmar,2020-10-12,27974.0,646.0,0.0,MMR,10
Ecuador,2020-10-12,147033.0,12191.0,1001.0,ECU,10
Sweden,2020-10-12,100075.0,5895.0,21564.0,SWE,10
Kuwait,2020-10-12,111116.0,658.0,6450.0,KWT,10
Mozambique,2020-10-12,10001.0,71.0,1287.0,MOZ,10
Chile,2020-10-12,481371.0,13318.0,35907.0,CHL,10
Canada,2020-10-12,178117.0,9585.0,24301.0,CAN,10
Thailand,2020-10-12,3641.0,59.0,0.0,THA,10
Ethiopia,2020-10-12,84295.0,1287.0,5997.0,ETH,10
Bolivia,2020-10-12,138574.0,8308.0,723.0,BOL,10
Bulgaria,2020-10-12,24402.0,892.0,1191.0,BGR,10
Japan,2020-10-12,89347.0,1629.0,0.0,JPN,10
United States,2020-10-12,7762544.0,214771.0,769987.0,USA,10
India,2020-10-12,7120538.0,109150.0,994851.0,IND,10
Cuba,2020-10-12,5978.0,123.0,6655.0,CUB,10
Austria,2020-10-12,55983.0,864.0,13668.0,AUT,10
Tunisia,2020-10-12,31259.0,456.0,0.0,TUN,10
Serbia,2020-10-12,34787.0,763.0,5263.0,SRB,10
Philippines,2020-10-12,339341.0,6321.0,26968.0,PHL,10
Zambia,2020-10-12,15458.0,336.0,2741.0,ZMB,10
Malaysia,2020-10-12,15657.0,157.0,15123.0,MYS,10
Israel,2020-10-12,291828.0,1983.0,47366.0,ISR,10
Switzerland,2020-10-12,60230.0,1793.0,15081.0,CHE,10
Indonesia,2020-10-12,333449.0,11844.0,33018.0,IDN,10
Iran,2020-10-12,500075.0,28544.0,28317.0,IRN,10
Slovenia,2020-10-12,8665.0,142.0,3308.0,SVN,10
Turkey,2020-10-12,335533.0,8837.0,115605.0,TUR,10
Belgium,2020-10-12,174308.0,10223.0,44530.0,BEL,10
Hungary,2020-10-12,38577.0,968.0,8527.0,HUN,10
Colombia,2020-10-12,911316.0,27834.0,22162.0,COL,10
Bahrain,2020-10-12,75287.0,273.0,9086.0,BHR,10
Ghana,2020-10-12,47005.0,306.0,427.0,GHA,10
Norway,2020-10-12,15221.0,275.0,19929.0,NOR,10
Czech Republic,2020-10-12,117110.0,1034.0,22029.0,CZE,10
France,2020-10-12,734974.0,32730.0,297860.0,FRA,10
Peru,2020-10-12,849371.0,33305.0,0.0,PER,10
Sri Lanka,2020-10-12,4752.0,13.0,6591.0,LKA,10
Malawi,2020-10-12,5821.0,180.0,161.0,MWI,10
Jordan,2020-10-12,24926.0,191.0,0.0,JOR,10
Uganda,2020-10-12,9801.0,93.0,2257.0,UGA,10
Morocco,2020-10-12,152404.0,2605.0,20309.0,MAR,10
Vietnam,2020-10-12,1109.0,35.0,1824.0,VNM,10
Australia,2020-10-12,27264.0,898.0,27447.0,AUS,10
Pakistan,2020-10-12,318932.0,6570.0,26951.0,PAK,10
Algeria,2020-10-12,53072.0,1801.0,0.0,DZA,10
Nepal,2020-10-12,107755.0,636.0,14530.0,NPL,10
Portugal,2020-10-12,86664.0,2080.0,23271.0,PRT,10
United Kingdom,2020-10-12,603716.0,42825.0,199211.0,GBR,10
Libya,2020-10-12,42712.0,631.0,0.0,LBY,10
Greece,2020-10-12,22358.0,449.0,6670.0,GRC,10
Namibia,2020-10-13,11989.0,129.0,592.0,NAM,10
Czech Republic,2020-10-13,121421.0,1051.0,31627.0,CZE,10
Costa Rica,2020-10-13,89223.0,1108.0,1918.0,CRI,10
Guatemala,2020-10-13,97826.0,3387.0,4508.0,GTM,10
Colombia,2020-10-13,919083.0,27985.0,20659.0,COL,10
Rwanda,2020-10-13,4905.0,32.0,1884.0,RWA,10
Vietnam,2020-10-13,1110.0,35.0,0.0,VNM,10
Zambia,2020-10-13,15549.0,345.0,4106.0,ZMB,10
Poland,2020-10-13,130210.0,3039.0,32381.0,POL,10
France,2020-10-13,743479.0,32825.0,274795.0,FRA,10
United Kingdom,2020-10-13,617688.0,42875.0,249883.0,GBR,10
Senegal,2020-10-13,15292.0,315.0,924.0,SEN,10
Sweden,2020-10-13,100712.0,5898.0,21564.0,SWE,10
Kuwait,2020-10-13,111893.0,664.0,8055.0,KWT,10
Bolivia,2020-10-13,138695.0,8326.0,1251.0,BOL,10
Australia,2020-10-13,27286.0,898.0,27430.0,AUS,10
Jordan,2020-10-13,26073.0,207.0,0.0,JOR,10
Peru,2020-10-13,851171.0,33357.0,0.0,PER,10
India,2020-10-13,7175880.0,109856.0,1073014.0,IND,10
Pakistan,2020-10-13,319848.0,6588.0,30022.0,PAK,10
Switzerland,2020-10-13,64287.0,1800.0,20412.0,CHE,10
Zimbabwe,2020-10-13,8021.0,230.0,588.0,ZWE,10
South Africa,2020-10-13,692471.0,17780.0,15534.0,ZAF,10
Saudi Arabia,2020-10-13,339615.0,5068.0,51849.0,SAU,10
Hungary,2020-10-13,39862.0,996.0,7123.0,HUN,10
Mexico,2020-10-13,838069.0,83945.0,16352.0,MEX,10
Iraq,2020-10-13,405437.0,9912.0,20663.0,IRQ,10
El Salvador,2020-10-13,30196.0,894.0,2409.0,SLV,10
Malaysia,2020-10-13,16220.0,159.0,14219.0,MYS,10
Canada,2020-10-13,182839.0,9627.0,84667.0,CAN,10
Algeria,2020-10-13,53225.0,1809.0,0.0,DZA,10
Finland,2020-10-13,12212.0,346.0,17312.0,FIN,10
Thailand,2020-10-13,3643.0,59.0,0.0,THA,10
Indonesia,2020-10-13,336716.0,11935.0,40012.0,IDN,10
Japan,2020-10-13,89673.0,1634.0,0.0,JPN,10
Norway,2020-10-13,15524.0,276.0,15833.0,NOR,10
Iran,2020-10-13,504281.0,28816.0,28791.0,IRN,10
Cuba,2020-10-13,6000.0,123.0,6758.0,CUB,10
Ireland,2020-10-13,43351.0,1827.0,15122.0,IRL,10
Madagascar,2020-10-13,16726.0,237.0,427.0,MDG,10
Ecuador,2020-10-13,147315.0,12218.0,2780.0,ECU,10
Croatia,2020-10-13,20621.0,327.0,5259.0,HRV,10
United States,2020-10-13,7804197.0,215085.0,986003.0,USA,10
Israel,2020-10-13,295037.0,2021.0,45319.0,ISR,10
Turkey,2020-10-13,337147.0,8895.0,114992.0,TUR,10
Austria,2020-10-13,56591.0,869.0,21708.0,AUT,10
Slovenia,2020-10-13,8832.0,144.0,4902.0,SVN,10
Nigeria,2020-10-13,60430.0,1115.0,4307.0,NGA,10
Tunisia,2020-10-13,32556.0,478.0,0.0,TUN,10
Denmark,2020-10-13,32811.0,671.0,36251.0,DNK,10
Libya,2020-10-13,43821.0,644.0,0.0,LBY,10
Serbia,2020-10-13,34854.0,765.0,7177.0,SRB,10
Nepal,2020-10-13,111802.0,645.0,15577.0,NPL,10
Ethiopia,2020-10-13,85136.0,1301.0,6344.0,ETH,10
Portugal,2020-10-13,87913.0,2094.0,31291.0,PRT,10
Bulgaria,2020-10-13,24989.0,915.0,4320.0,BGR,10
Malawi,2020-10-13,5824.0,180.0,224.0,MWI,10
Iceland,2020-10-13,3582.0,10.0,1815.0,ISL,10
New Zealand,2020-10-13,1516.0,25.0,5849.0,NZL,10
Panama,2020-10-13,120802.0,2502.0,5135.0,PAN,10
Belgium,2020-10-13,184041.0,10259.0,59527.0,BEL,10
Togo,2020-10-13,1949.0,49.0,1117.0,TGO,10
Paraguay,2020-10-13,50344.0,1096.0,2727.0,PRY,10
Dominican Republic,2020-10-13,118843.0,2179.0,5350.0,DOM,10
Ghana,2020-10-13,47030.0,308.0,1034.0,GHA,10
Uruguay,2020-10-13,2313.0,51.0,1813.0,URY,10
Morocco,2020-10-13,153761.0,2636.0,24200.0,MAR,10
Bangladesh,2020-10-13,379738.0,5555.0,13815.0,BGD,10
Sri Lanka,2020-10-13,4844.0,13.0,6566.0,LKA,10
Uganda,2020-10-13,9864.0,94.0,2258.0,UGA,10
Kenya,2020-10-13,41619.0,777.0,2592.0,KEN,10
Chile,2020-10-13,482888.0,13379.0,25603.0,CHL,10
Myanmar,2020-10-13,29314.0,664.0,0.0,MMR,10
Oman,2020-10-13,106575.0,1046.0,0.0,OMN,10
Mozambique,2020-10-13,10088.0,72.0,4132.0,MOZ,10
Greece,2020-10-13,22652.0,456.0,19561.0,GRC,10
Trinidad and Tobago,2020-10-13,5116.0,92.0,188.0,TTO,10
Italy,2020-10-13,359569.0,36205.0,112544.0,ITA,10
Romania,2020-10-13,157352.0,5467.0,26718.0,ROU,10
Bahrain,2020-10-13,75948.0,280.0,9627.0,BHR,10
Jamaica,2020-10-13,7813.0,146.0,460.0,JAM,10
Mauritania,2020-10-13,7550.0,163.0,0.0,MRT,10
Philippines,2020-10-13,342816.0,6332.0,34496.0,PHL,10
Pakistan,2020-10-14,320463.0,6601.0,28916.0,PAK,10
Ecuador,2020-10-14,148171.0,12235.0,4493.0,ECU,10
United States,2020-10-14,7856714.0,215902.0,1121506.0,USA,10
Uruguay,2020-10-14,2337.0,51.0,2540.0,URY,10
Slovenia,2020-10-14,9231.0,147.0,5287.0,SVN,10
Portugal,2020-10-14,89121.0,2110.0,31949.0,PRT,10
Turkey,2020-10-14,338779.0,8957.0,115328.0,TUR,10
Iraq,2020-10-14,409358.0,9970.0,20539.0,IRQ,10
Libya,2020-10-14,44985.0,656.0,0.0,LBY,10
Kuwait,2020-10-14,112737.0,672.0,4177.0,KWT,10
Chile,2020-10-14,484280.0,13396.0,17351.0,CHL,10
Colombia,2020-10-14,924098.0,28141.0,20944.0,COL,10
Peru,2020-10-14,853974.0,33419.0,0.0,PER,10
Bolivia,2020-10-14,138922.0,8351.0,1166.0,BOL,10
Vietnam,2020-10-14,1113.0,35.0,0.0,VNM,10
Ghana,2020-10-14,47126.0,310.0,2048.0,GHA,10
Cuba,2020-10-14,6017.0,123.0,7775.0,CUB,10
Iran,2020-10-14,508389.0,29070.0,29101.0,IRN,10
Philippines,2020-10-14,344713.0,6372.0,37733.0,PHL,10
Saudi Arabia,2020-10-14,340089.0,5087.0,52966.0,SAU,10
Rwanda,2020-10-14,4908.0,32.0,-1884.0,RWA,10
Bahrain,2020-10-14,76272.0,286.0,10399.0,BHR,10
Nigeria,2020-10-14,60655.0,1116.0,6623.0,NGA,10
Algeria,2020-10-14,53399.0,1818.0,0.0,DZA,10
Croatia,2020-10-14,20993.0,330.0,6448.0,HRV,10
South Africa,2020-10-14,694537.0,18028.0,24793.0,ZAF,10
Canada,2020-10-14,186881.0,9654.0,91958.0,CAN,10
Uganda,2020-10-14,9945.0,95.0,1509.0,UGA,10
Iceland,2020-10-14,3668.0,10.0,2219.0,ISL,10
United Kingdom,2020-10-14,634920.0,43018.0,273794.0,GBR,10
Sri Lanka,2020-10-14,5038.0,13.0,8789.0,LKA,10
India,2020-10-14,7239389.0,110586.0,1145015.0,IND,10
Oman,2020-10-14,107213.0,1053.0,0.0,OMN,10
Myanmar,2020-10-14,30437.0,693.0,0.0,MMR,10
Romania,2020-10-14,160461.0,5535.0,31318.0,ROU,10
Bulgaria,2020-10-14,25774.0,923.0,5819.0,BGR,10
Belgium,2020-10-14,196618.0,10293.0,72970.0,BEL,10
Togo,2020-10-14,1972.0,50.0,829.0,TGO,10
Tunisia,2020-10-14,32556.0,478.0,0.0,TUN,10
Sweden,2020-10-14,101628.0,5899.0,21564.0,SWE,10
Austria,2020-10-14,57762.0,879.0,17033.0,AUT,10
Denmark,2020-10-14,33101.0,674.0,35859.0,DNK,10
Hungary,2020-10-14,40782.0,1023.0,9658.0,HUN,10
Panama,2020-10-14,121296.0,2511.0,6622.0,PAN,10
Nepal,2020-10-14,115358.0,663.0,13947.0,NPL,10
Zimbabwe,2020-10-14,8036.0,230.0,615.0,ZWE,10
Kenya,2020-10-14,41937.0,787.0,5832.0,KEN,10
Malawi,2020-10-14,5827.0,181.0,189.0,MWI,10
Dominican Republic,2020-10-14,119008.0,2183.0,2679.0,DOM,10
New Zealand,2020-10-14,1518.0,25.0,5196.0,NZL,10
Italy,2020-10-14,365467.0,36246.0,152196.0,ITA,10
Paraguay,2020-10-14,51197.0,1108.0,3031.0,PRY,10
Mozambique,2020-10-14,10258.0,73.0,1388.0,MOZ,10
Mauritania,2020-10-14,7554.0,163.0,0.0,MRT,10
Norway,2020-10-14,15639.0,277.0,15337.0,NOR,10
Ethiopia,2020-10-14,85718.0,1305.0,7121.0,ETH,10
Bangladesh,2020-10-14,381275.0,5577.0,14411.0,BGD,10
Israel,2020-10-14,297274.0,2055.0,41182.0,ISR,10
Jamaica,2020-10-14,7910.0,146.0,454.0,JAM,10
Trinidad and Tobago,2020-10-14,5127.0,93.0,138.0,TTO,10
Costa Rica,2020-10-14,90238.0,1124.0,2999.0,CRI,10
Czech Republic,2020-10-14,129747.0,1106.0,34835.0,CZE,10
Greece,2020-10-14,23060.0,462.0,20126.0,GRC,10
Serbia,2020-10-14,35006.0,767.0,6428.0,SRB,10
Mexico,2020-10-14,842617.0,84420.0,15209.0,MEX,10
Namibia,2020-10-14,12000.0,129.0,1133.0,NAM,10
Morocco,2020-10-14,156946.0,2685.0,24448.0,MAR,10
Senegal,2020-10-14,15307.0,315.0,1293.0,SEN,10
Indonesia,2020-10-14,340622.0,12027.0,37044.0,IDN,10
Thailand,2020-10-14,3652.0,59.0,0.0,THA,10
Japan,2020-10-14,90140.0,1638.0,0.0,JPN,10
Jordan,2020-10-14,28127.0,225.0,0.0,JOR,10
Guatemala,2020-10-14,98380.0,3410.0,4945.0,GTM,10
Ireland,2020-10-14,44159.0,1830.0,16255.0,IRL,10
Malaysia,2020-10-14,16880.0,163.0,18619.0,MYS,10
Zambia,2020-10-14,15587.0,345.0,2963.0,ZMB,10
Madagascar,2020-10-14,16754.0,237.0,0.0,MDG,10
France,2020-10-14,756472.0,32933.0,278074.0,FRA,10
Switzerland,2020-10-14,65726.0,1807.0,20355.0,CHE,10
Finland,2020-10-14,12499.0,346.0,17551.0,FIN,10
Poland,2020-10-14,135278.0,3101.0,42705.0,POL,10
Australia,2020-10-14,27317.0,899.0,46502.0,AUS,10
El Salvador,2020-10-14,30480.0,899.0,2463.0,SLV,10
Croatia,2020-10-15,21741.0,334.0,6696.0,HRV,10
Norway,2020-10-15,15791.0,277.0,13854.0,NOR,10
Nepal,2020-10-15,117996.0,675.0,16598.0,NPL,10
Hungary,2020-10-15,41732.0,1052.0,10742.0,HUN,10
Paraguay,2020-10-15,51845.0,1131.0,2922.0,PRY,10
Myanmar,2020-10-15,31325.0,732.0,0.0,MMR,10
Saudi Arabia,2020-10-15,340590.0,5108.0,53032.0,SAU,10
Libya,2020-10-15,45821.0,669.0,0.0,LBY,10
Zimbabwe,2020-10-15,8055.0,231.0,818.0,ZWE,10
Algeria,2020-10-15,53584.0,1827.0,0.0,DZA,10
Togo,2020-10-15,1983.0,51.0,764.0,TGO,10
Bulgaria,2020-10-15,26593.0,929.0,5898.0,BGR,10
Zambia,2020-10-15,15616.0,345.0,2529.0,ZMB,10
Peru,2020-10-15,856951.0,33512.0,0.0,PER,10
Philippines,2020-10-15,346536.0,6449.0,38278.0,PHL,10
Bangladesh,2020-10-15,382959.0,5593.0,14104.0,BGD,10
Dominican Republic,2020-10-15,119662.0,2186.0,0.0,DOM,10
Rwanda,2020-10-15,4940.0,33.0,5717.0,RWA,10
Portugal,2020-10-15,91193.0,2117.0,31010.0,PRT,10
India,2020-10-15,7307097.0,111266.0,1136183.0,IND,10
Israel,2020-10-15,299253.0,2099.0,37649.0,ISR,10
Nigeria,2020-10-15,60834.0,1116.0,2921.0,NGA,10
Jamaica,2020-10-15,7989.0,151.0,552.0,JAM,10
Italy,2020-10-15,372799.0,36289.0,162932.0,ITA,10
Greece,2020-10-15,23495.0,469.0,19856.0,GRC,10
Ethiopia,2020-10-15,86430.0,1312.0,6985.0,ETH,10
Trinidad and Tobago,2020-10-15,5154.0,93.0,204.0,TTO,10
Belgium,2020-10-15,208908.0,10334.0,66239.0,BEL,10
Malawi,2020-10-15,5829.0,181.0,248.0,MWI,10
Slovenia,2020-10-15,9938.0,148.0,5196.0,SVN,10
Mauritania,2020-10-15,7565.0,163.0,0.0,MRT,10
Austria,2020-10-15,59368.0,888.0,19813.0,AUT,10
Mozambique,2020-10-15,10392.0,73.0,1613.0,MOZ,10
Denmark,2020-10-15,33593.0,675.0,35235.0,DNK,10
Tunisia,2020-10-15,34790.0,512.0,0.0,TUN,10
New Zealand,2020-10-15,1520.0,25.0,5078.0,NZL,10
Panama,2020-10-15,122128.0,2519.0,6976.0,PAN,10
Sri Lanka,2020-10-15,5170.0,13.0,8161.0,LKA,10
France,2020-10-15,779063.0,33037.0,299941.0,FRA,10
Kenya,2020-10-15,42541.0,797.0,5618.0,KEN,10
Turkey,2020-10-15,340450.0,9014.0,116103.0,TUR,10
Bolivia,2020-10-15,139141.0,8377.0,964.0,BOL,10
Uganda,2020-10-15,10069.0,95.0,3635.0,UGA,10
Morocco,2020-10-15,160333.0,2726.0,23428.0,MAR,10
Iraq,2020-10-15,413215.0,10021.0,20023.0,IRQ,10
Ghana,2020-10-15,47126.0,310.0,1475.0,GHA,10
Colombia,2020-10-15,930159.0,28306.0,21906.0,COL,10
Pakistan,2020-10-15,321218.0,6614.0,31862.0,PAK,10
Serbia,2020-10-15,35251.0,768.0,6504.0,SRB,10
Australia,2020-10-15,27341.0,904.0,43626.0,AUS,10
Switzerland,2020-10-15,68450.0,1814.0,22157.0,CHE,10
Malaysia,2020-10-15,17540.0,167.0,23948.0,MYS,10
Vietnam,2020-10-15,1122.0,35.0,3009.0,VNM,10
Japan,2020-10-15,90710.0,1646.0,0.0,JPN,10
Czech Republic,2020-10-15,139290.0,1172.0,34795.0,CZE,10
El Salvador,2020-10-15,30766.0,904.0,5438.0,SLV,10
Iran,2020-10-15,513219.0,29349.0,28056.0,IRN,10
Romania,2020-10-15,164477.0,5601.0,29857.0,ROU,10
Jordan,2020-10-15,30550.0,257.0,0.0,JOR,10
South Africa,2020-10-15,696414.0,18151.0,22609.0,ZAF,10
Cuba,2020-10-15,6035.0,123.0,7592.0,CUB,10
United Kingdom,2020-10-15,654644.0,43155.0,278713.0,GBR,10
Indonesia,2020-10-15,344749.0,12156.0,34119.0,IDN,10
Kuwait,2020-10-15,113269.0,676.0,8554.0,KWT,10
Chile,2020-10-15,485372.0,13415.0,18005.0,CHL,10
Thailand,2020-10-15,3665.0,59.0,0.0,THA,10
Canada,2020-10-15,189387.0,9664.0,50075.0,CAN,10
Ecuador,2020-10-15,149083.0,12264.0,5167.0,ECU,10
Bahrain,2020-10-15,76621.0,287.0,9463.0,BHR,10
Sweden,2020-10-15,102596.0,5901.0,21564.0,SWE,10
Costa Rica,2020-10-15,91780.0,1134.0,3092.0,CRI,10
Guatemala,2020-10-15,99094.0,3430.0,4586.0,GTM,10
Mexico,2020-10-15,845257.0,84898.0,14193.0,MEX,10
Madagascar,2020-10-15,16754.0,237.0,0.0,MDG,10
Oman,2020-10-15,107776.0,1061.0,0.0,OMN,10
Namibia,2020-10-15,12069.0,130.0,641.0,NAM,10
Ireland,2020-10-15,45243.0,1835.0,13428.0,IRL,10
Uruguay,2020-10-15,2338.0,51.0,2825.0,URY,10
United States,2020-10-15,7916100.0,216872.0,1180523.0,USA,10
Senegal,2020-10-15,15331.0,316.0,1105.0,SEN,10
Iceland,2020-10-15,3757.0,10.0,2175.0,ISL,10
Poland,2020-10-15,141804.0,3217.0,62215.0,POL,10
Finland,2020-10-15,12703.0,350.0,16978.0,FIN,10
Bolivia,2020-10-16,139319.0,8407.0,1170.0,BOL,10
Peru,2020-10-16,859740.0,33577.0,0.0,PER,10
Romania,2020-10-16,168490.0,5674.0,30431.0,ROU,10
Japan,2020-10-16,91431.0,1650.0,0.0,JPN,10
Kuwait,2020-10-16,114015.0,684.0,8014.0,KWT,10
Turkey,2020-10-16,342143.0,9080.0,117005.0,TUR,10
Iran,2020-10-16,517835.0,29605.0,0.0,IRN,10
Pakistan,2020-10-16,321877.0,6621.0,33901.0,PAK,10
Oman,2020-10-16,108296.0,1071.0,0.0,OMN,10
